FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1G
30204,20923.007891967,6,0,0,0,0,0,0.0339453290015226,0.0312632812839437
30205,20923.032988604,1,0,0,0,0,0,0.035427801888924,0.0323744008556997
30206,20923.058083616,6,0,0,0,0,0,0.0338712145753647,0.0312917568285243
30207,20923.083194741,1,0,0,0,0,0,0.0353682522380559,0.032377076410224
30208,20923.108291706,6,0,0,0,0,0,0.0338887291785612,0.0312718812806291
30209,20923.133386108,1,0,0,0,0,0,0.03538742611945,0.0323696230797633
30210,20923.158499957,6,0,0,0,0,0,0.0339198867358266,0.0312734101689287
30211,20923.183594399,1,0,0,0,0,0,0.0353699115162535,0.0323694319687259
30212,20923.208687295,6,0,0,0,0,0,0.0338610745419352,0.0312688235040298
30213,20923.233803872,1,0,0,0,0,0,0.0353525812773011,0.0323931297373701
30214,20923.258896402,6,0,0,0,0,0,0.0338739800390273,0.0312590768411197
30215,20923.284007893,1,0,0,0,0,0,0.0353433630650924,0.0323787964095611
30216,20923.309087929,6,0,0,0,0,0,0.0338420850247853,0.0312554457314081
30217,20923.334199868,1,0,0,0,0,0,0.0353446536148016,0.0323933208484076
30218,20923.35929606,6,0,0,0,0,0,0.0338645774625745,0.0312816279435392
30219,20923.384388753,1,0,0,0,0,0,0.0353074120374785,0.032366947525239
30220,20923.409502319,6,0,0,0,0,0,0.0338518563297265,0.0312917568285243
30221,20923.434599485,1,0,0,0,0,0,0.0353452067075342,0.0324015386230181
30222,20923.459713051,6,0,0,0,0,0,0.0338745331317598,0.0313125879316067
30223,20923.484805988,1,0,0,0,0,0,0.0353675147810792,0.0324219875040257
30224,20923.509901936,6,0,0,0,0,0,0.0339062437817577,0.0313139257088689
30225,20923.535016601,1,0,0,0,0,0,0.035422455325843,0.0324038319554675
30226,20923.560111977,6,0,0,0,0,0,0.0339366638820464,0.0313164101523558
30227,20923.585206053,1,0,0,0,0,0,0.0354270644319473,0.0324332630552354
30228,20923.610299274,6,0,0,0,0,0,0.0339609999622773,0.0313355212561012
30229,20923.635414102,1,0,0,0,0,0,0.0354300142598541,0.032420458615726
30230,20923.660509114,6,0,0,0,0,0,0.0339357420608255,0.0313070457115206
30231,20923.685601276,1,0,0,0,0,0,0.0354421822999696,0.0323929386263327
30232,20923.710718016,6,0,0,0,0,0,0.0340146499573319,0.0312810546104269
30233,20923.735809081,1,0,0,0,0,0,0.0354915919174082,0.0323799430757858
30234,20923.760905069,6,0,0,0,0,0,0.0340122532221577,0.0312783790559025
30235,20923.785998695,1,0,0,0,0,0,0.0354858766258388,0.0323765030771117
30236,20923.811129353,6,0,0,0,0,0,0.0339750116448346,0.0312542990651833
30237,20923.836208901,1,0,0,0,0,0,0.0354580376249685,0.0323868230731342
30238,20923.86130253,6,0,0,0,0,0,0.0339477257366968,0.0312650012832808
30239,20923.886396768,1,0,0,0,0,0,0.0354322266307842,0.032385485295872
30240,20923.911513061,6,0,0,0,0,0,0.0338761924099574,0.0312736012799662
30241,20923.936605711,1,0,0,0,0,0,0.0353654867743933,0.0324154897287522
30242,20923.961721393,6,0,0,0,0,0,0.0339492006506502,0.0313144990419813
30243,20923.98681437,1,0,0,0,0,0,0.0354462383133414,0.0324279119461867
30244,20924.011910155,6,0,0,0,0,0,0.0339943698904728,0.0313169834854682
30245,20924.037020995,1,0,0,0,0,0,0.0354565627110151,0.0324353652766474
30246,20924.062118894,6,0,0,0,0,0,0.0339622905119866,0.0313078101556704
30247,20924.087213784,1,0,0,0,0,0,0.0353820795563689,0.0324296319455238
30248,20924.112327513,6,0,0,0,0,0,0.0339184118218732,0.0313101034881198
30249,20924.137422159,1,0,0,0,0,0,0.0353658555028816,0.0324346008324976
30250,20924.162516031,6,0,0,0,0,0,0.0338690022044346,0.0313167923744307
30251,20924.187630411,1,0,0,0,0,0,0.0353070433089902,0.0324458763837074
30252,20924.212725991,6,0,0,0,0,0,0.0338833826154802,0.0313324634795019
30253,20924.237819823,1,0,0,0,0,0,0.0353667773241025,0.0324441563843703
30254,20924.262933755,6,0,0,0,0,0,0.0339947386189611,0.0313244368159289
30255,20924.288028401,1,0,0,0,0,0,0.0354419979357254,0.0324567697128422
30256,20924.313123126,6,0,0,0,0,0,0.0340375111236095,0.0313133523757566
30257,20924.338216022,1,0,0,0,0,0,0.0354624623668287,0.0324181652832766
30258,20924.363307575,6,0,0,0,0,0,0.0340950327677917,0.0312999746031348
30259,20924.388426594,1,0,0,0,0,0,0.0354423666642138,0.0324216052819507
30260,20924.413521077,6,0,0,0,0,0,0.0339862578637292,0.0313074279335955
30261,20924.43862915,1,0,0,0,0,0,0.0354071530935766,0.0324000097347185
30262,20924.463728595,6,0,0,0,0,0,0.0339689276247768,0.0312829657208014
30263,20924.488842324,1,0,0,0,0,0,0.0353324855746862,0.0323967608470818
30264,20924.513936766,6,0,0,0,0,0,0.0339180430933849,0.0312885079408876
30265,20924.53903308,1,0,0,0,0,0,0.0353592183900914,0.0324172097280893
30266,20924.564143961,6,0,0,0,0,0,0.0339385075244881,0.0313089568218951
30267,20924.589255615,1,0,0,0,0,0,0.0353597714828239,0.0324202675046886
30268,20924.61433207,6,0,0,0,0,0,0.0339613686907657,0.031324054593854
30269,20924.639450356,1,0,0,0,0,0,0.0354239302397964,0.0324305875007111
30270,20924.664541706,6,0,0,0,0,0,0.03402958346111,0.031321952372442
30271,20924.689636311,1,0,0,0,0,0,0.0353700958804976,0.0324403341636212
30272,20924.714752807,6,0,0,0,0,0,0.0339197023715824,0.0313259657042285
30273,20924.739847044,1,0,0,0,0,0,0.0353879792121825,0.0324376586090969
30274,20924.764941323,6,0,0,0,0,0,0.0339279987625702,0.0313525301384346
30275,20924.790035725,1,0,0,0,0,0,0.0353643805889282,0.0324462586057823
30276,20924.81514807,6,0,0,0,0,0,0.0339283674910586,0.031327876814603
30277,20924.840246539,1,0,0,0,0,0,0.0354283549816565,0.0324298230565613
30278,20924.865337319,6,0,0,0,0,0,0.0340443326006439,0.0313221434834794
30279,20924.890434365,1,0,0,0,0,0,0.0354812675197344,0.0324156808397897
30280,20924.915548094,6,0,0,0,0,0,0.0340310583750634,0.0313209968172547
30281,20924.940643106,1,0,0,0,0,0,0.0354698369365957,0.0324458763837074
30282,20924.965737018,6,0,0,0,0,0,0.0339849673140199,0.0313188945958427
30283,20924.990851194,1,0,0,0,0,0,0.0354681776583981,0.0324391874973965
30284,20925.015943276,6,0,0,0,0,0,0.0340297678253542,0.0313122057095318
30285,20925.04105904,1,0,0,0,0,0,0.0354502943267132,0.0324202675046886
30286,20925.066152465,6,0,0,0,0,0,0.0340107783082043,0.0313450768079739
30287,20925.091268513,1,0,0,0,0,0,0.0354191367694479,0.0324527563810557
30288,20925.116363645,6,0,0,0,0,0,0.0340240525337848,0.0313565434702211
30289,20925.141456989,1,0,0,0,0,0,0.0354099185572392,0.0324483608271943
30290,20925.166553262,6,0,0,0,0,0,0.0339473570082085,0.0313408723651499
30291,20925.191664834,1,0,0,0,0,0,0.0353833701060781,0.0324563874907673
30292,20925.216761189,6,0,0,0,0,0,0.0339663465253584,0.0313402990320375
30293,20925.241855344,1,0,0,0,0,0,0.0353931414110194,0.0324445386064452
30294,20925.266950072,6,0,0,0,0,0,0.0339777771084972,0.0313297879249776
30295,20925.292061888,1,0,0,0,0,0,0.0354080749147974,0.0324227519481755
30296,20925.317158446,6,0,0,0,0,0,0.0339751960090787,0.0313070457115206
30297,20925.342250895,1,0,0,0,0,0,0.0354030970802047,0.0324212230598758
30298,20925.36734798,6,0,0,0,0,0,0.0340080128445417,0.0313026501576591
30299,20925.392461465,1,0,0,0,0,0,0.0354189524052037,0.0324349830545725
30300,20925.417556395,6,0,0,0,0,0,0.0339949229832053,0.0313152634861311
30301,20925.442670205,1,0,0,0,0,0,0.0354600656316544,0.0324122408411155
30302,20925.467764648,6,0,0,0,0,0,0.034016862328262,0.0313055168232209
30303,20925.492859942,1,0,0,0,0,0,0.0354631998238054,0.0324281030572242
30304,20925.517971149,6,0,0,0,0,0,0.0340188903349479,0.03131985015103
30305,20925.543087197,1,0,0,0,0,0,0.0354486350485157,0.0324189297274264
30306,20925.568180541,6,0,0,0,0,0,0.034003035009949,0.031290801273337
30307,20925.593293049,1,0,0,0,0,0,0.0354346233659585,0.0324036408444301
30308,20925.618389159,6,0,0,0,0,0,0.0339539941209987,0.0313057079342584
30309,20925.643501424,1,0,0,0,0,0,0.0354060469081115,0.0324237075033627
30310,20925.668598549,6,0,0,0,0,0,0.0339060594175136,0.0313395345878877
30311,20925.693691649,1,0,0,0,0,0,0.0354056781796232,0.0324573430459546
30312,20925.718806639,6,0,0,0,0,0,0.0339545472137313,0.0313584545805956
30313,20925.743900471,1,0,0,0,0,0,0.0354316735380517,0.0324663252647149
30314,20925.769017008,6,0,0,0,0,0,0.033972246181172,0.0313238634828165
30315,20925.794108925,1,0,0,0,0,0,0.0354228240543313,0.0324317341669358
30316,20925.819204873,6,0,0,0,0,0,0.0339497537433827,0.031317747929618
30317,20925.844299396,1,0,0,0,0,0,0.0354099185572392,0.0324281030572242
30318,20925.869393961,6,0,0,0,0,0,0.0339993477250655,0.031305134601146
30319,20925.894508829,1,0,0,0,0,0,0.0354541659758409,0.0323902630718083
30320,20925.91960038,6,0,0,0,0,0,0.0339506755646036,0.0312875523857003
30321,20925.944696165,1,0,0,0,0,0,0.0353948006892169,0.0324057430658421
30322,20925.969792154,6,0,0,0,0,0,0.0339222834710008,0.0312810546104269
30323,20925.99490511,1,0,0,0,0,0,0.0353665929598583,0.0323778408543738
30324,20926.020000406,6,0,0,0,0,0,0.0338972099337932,0.0312552546203706
30325,20926.045095376,1,0,0,0,0,0,0.0353551623767196,0.0324147252846024
30326,20926.070209796,6,0,0,0,0,0,0.0338551748861216,0.0312957701603108
30327,20926.095321898,1,0,0,0,0,0,0.0353136804217805,0.032389689738696
30328,20926.120417764,6,0,0,0,0,0,0.0338618119989118,0.0312800990552396
30329,20926.145528726,1,0,0,0,0,0,0.0353179207993964,0.0323828097413476
30330,20926.170626424,6,0,0,0,0,0,0.0338621807274002,0.0312728368358164
30331,20926.195719928,1,0,0,0,0,0,0.0353212393557916,0.0324393786084339
30332,20926.220833087,6,0,0,0,0,0,0.0338944444701306,0.0313127790426442
30333,20926.245926431,1,0,0,0,0,0,0.0353759955363112,0.0324164452839395
30334,20926.271023599,6,0,0,0,0,0,0.0338601527207143,0.0312930946057864
30335,20926.29611747,1,0,0,0,0,0,0.035314233514513,0.0324294408344864
30336,20926.321232216,6,0,0,0,0,0,0.0338420850247853,0.0313252012600787
30337,20926.346326374,1,0,0,0,0,0,0.0353617994895098,0.0324625030439658
30338,20926.371419595,6,0,0,0,0,0,0.0339045845035602,0.0313242457048914
30339,20926.396535318,1,0,0,0,0,0,0.0354386793793303,0.0324248541695875
30340,20926.421631225,6,0,0,0,0,0,0.0339307642262328,0.0313133523757566
30341,20926.446724526,1,0,0,0,0,0,0.0354113934711926,0.0324296319455238
30342,20926.471838703,6,0,0,0,0,0,0.0339656090683817,0.0313070457115206
30343,20926.496933104,1,0,0,0,0,0,0.0354729711287466,0.0324086097314039
30344,20926.522027831,6,0,0,0,0,0,0.0339681901678001,0.0312953879382359
30345,20926.547142415,1,0,0,0,0,0,0.0354217178688663,0.0324137697294151
30346,20926.572236692,6,0,0,0,0,0,0.0339126965303038,0.0313058990452959
30347,20926.597330361,1,0,0,0,0,0,0.0353697271520093,0.0324261919468496
30348,20926.622462116,6,0,0,0,0,0,0.0338638400055978,0.0313055168232209
30349,20926.647557656,1,0,0,0,0,0,0.0353713864302068,0.0324265741689245
30350,20926.672668822,6,0,0,0,0,0,0.0338675272904812,0.031342592364487
30351,20926.697767333,1,0,0,0,0,0,0.035354609283987,0.032449507493419
30352,20926.722861895,6,0,0,0,0,0,0.0338372915544367,0.0313443123638241
30353,20926.747975584,1,0,0,0,0,0,0.0353075964017227,0.0324647963764153
30354,20926.773088011,6,0,0,0,0,0,0.0338138772954267,0.0313445034748615
30355,20926.798183633,1,0,0,0,0,0,0.0353088869514319,0.0324647963764153
30356,20926.823279499,6,0,0,0,0,0,0.0337978376061835,0.0313934279004497
30357,20926.848390624,1,0,0,0,0,0,0.0352832603214918,0.0324737785951756
30358,20926.873487099,6,0,0,0,0,0,0.0337847477448472,0.0313928545673373
30359,20926.898582477,1,0,0,0,0,0,0.0353094400441645,0.0324657519316026
30360,20926.92367578,6,0,0,0,0,0,0.0338197769512402,0.031389796790738
30361,20926.948788451,1,0,0,0,0,0,0.0353013280174208,0.0324097563976286
30362,20926.973884439,6,0,0,0,0,0,0.0338383977399018,0.0313703034649178
30363,20926.998980304,1,0,0,0,0,0,0.0353459441645109,0.0324221786150631
30364,20927.02409448,6,0,0,0,0,0,0.0338361853689717,0.0313454590300488
30365,20927.049184935,1,0,0,0,0,0,0.0353933257752635,0.0323893075166211
30366,20927.074281737,6,0,0,0,0,0,0.0339410886239066,0.0313089568218951
30367,20927.099375569,1,0,0,0,0,0,0.0354773958706068,0.0323919830711454
30368,20927.124507039,6,0,0,0,0,0,0.0339805425721598,0.0313399168099626
30369,20927.149582884,1,0,0,0,0,0,0.035458590717701,0.0324300141675987
30370,20927.174699665,6,0,0,0,0,0,0.0339731680023928,0.0313370501444008
30371,20927.199790282,1,0,0,0,0,0,0.0354650434662471,0.0324024941782054
30372,20927.224907266,6,0,0,0,0,0,0.0338850418936777,0.031340490143075
30373,20927.250000732,1,0,0,0,0,0,0.0353708333374743,0.032430969722786
30374,20927.275096515,6,0,0,0,0,0,0.0338889135428054,0.0313305523691274
30375,20927.300211424,1,0,0,0,0,0,0.0353807890066597,0.0324130052852653
30376,20927.325301431,6,0,0,0,0,0,0.0338336042695533,0.0313227168165918
30377,20927.350401732,1,0,0,0,0,0,0.0353083338586994,0.0324468319388946
30378,20927.375514648,6,0,0,0,0,0,0.0338002343413578,0.0313657168000189
30379,20927.40060921,1,0,0,0,0,0,0.0353070433089902,0.0324670897088647
30380,20927.425703856,6,0,0,0,0,0,0.0338332355410649,0.0313716412421799
30381,20927.450798786,1,0,0,0,0,0,0.0353859512054966,0.0324582986011419
30382,20927.475912881,6,0,0,0,0,0,0.0339333453256513,0.0313840634596144
30383,20927.501005574,1,0,0,0,0,0,0.035426695703459,0.032453711936243
30384,20927.526101113,6,0,0,0,0,0,0.0339106685236179,0.0313831079044272
30385,20927.551216185,1,0,0,0,0,0,0.0354396012005512,0.0324388052753216
30386,20927.576306273,6,0,0,0,0,0,0.0339187805503615,0.0313454590300488
30387,20927.601421467,1,0,0,0,0,0,0.0354331484520051,0.0324063163989544
30388,20927.626516194,6,0,0,0,0,0,0.0339152776297222,0.0313209968172547
30389,20927.651611936,1,0,0,0,0,0,0.0354018065304955,0.032387587517284
30390,20927.676708494,6,0,0,0,0,0,0.0339095623381529,0.0312946234940861
30391,20927.701818805,1,0,0,0,0,0,0.0353879792121825,0.0323881608503963
30392,20927.726933796,6,0,0,0,0,0,0.0339342671468721,0.0313028412686966
30393,20927.752027628,1,0,0,0,0,0,0.0354187680409595,0.032387587517284
30394,20927.777126098,6,0,0,0,0,0,0.033961737419254,0.0312988279369101
30395,20927.802250854,1,0,0,0,0,0,0.0354270644319473,0.0323881608503963
30396,20927.827333698,6,0,0,0,0,0,0.0339418260808833,0.0312951968271984
30397,20927.852427733,1,0,0,0,0,0,0.0353839231988107,0.0324066986210294
30398,20927.877541625,6,0,0,0,0,0,0.0339167525436756,0.0312825834987265
30399,20927.902632853,1,0,0,0,0,0,0.0353050153023043,0.0323881608503963
30400,20927.927729571,6,0,0,0,0,0,0.033882092065771,0.0313188945958427
30401,20927.952824665,1,0,0,0,0,0,0.0353806046424155,0.032437276387022
30402,20927.977936847,6,0,0,0,0,0,0.0339348202396047,0.0313364768112884
30403,20928.00303487,1,0,0,0,0,0,0.0353948006892169,0.0324399519415463
30404,20928.028126017,6,0,0,0,0,0,0.0339257863916402,0.0313477523624982
30405,20928.053257405,1,0,0,0,0,0,0.0354239302397964,0.0324227519481755
30406,20928.078336709,6,0,0,0,0,0,0.033901265947165,0.0313286412587528
30407,20928.103432941,1,0,0,0,0,0,0.0353791297284621,0.0324281030572242
30408,20928.128544432,6,0,0,0,0,0,0.0338887291785612,0.0313326545905394
30409,20928.153640909,1,0,0,0,0,0,0.0353968286959028,0.0324456852726699
30410,20928.178734454,6,0,0,0,0,0,0.0339010815829209,0.0313089568218951
30411,20928.203847817,1,0,0,0,0,0,0.0354287237101449,0.0324168275060144
30412,20928.228943073,6,0,0,0,0,0,0.0339268925771052,0.0313326545905394
30413,20928.254057982,1,0,0,0,0,0,0.0354003316165421,0.0324439652733328
30414,20928.279152058,6,0,0,0,0,0,0.0338754549529807,0.0313563523591836
30415,20928.304266072,1,0,0,0,0,0,0.0353402288729415,0.0324716763737636
30416,20928.329361122,6,0,0,0,0,0,0.0338127711099616,0.0313660990220938
30417,20928.354473265,1,0,0,0,0,0,0.0353236360909658,0.0324588719342542
30418,20928.37956905,6,0,0,0,0,0,0.0338374759186809,0.0313852101258392
30419,20928.40466223,1,0,0,0,0,0,0.0353232673624775,0.0324871563677974
30420,20928.429778279,6,0,0,0,0,0,0.0338275202494955,0.0313792856836781
30421,20928.454871905,1,0,0,0,0,0,0.0353321168461978,0.0324766452607374
30422,20928.479965005,6,0,0,0,0,0,0.0338393195611226,0.0313926634562998
30423,20928.505081053,1,0,0,0,0,0,0.0353051996665485,0.0324690008192393
30424,20928.530172972,6,0,0,0,0,0,0.033823832964612,0.0313861656810264
30425,20928.555269693,1,0,0,0,0,0,0.035306858944746,0.0324726319289509
30426,20928.580384317,6,0,0,0,0,0,0.0338313918986232,0.0313768012401912
30427,20928.605478961,1,0,0,0,0,0,0.0352948752688747,0.0324839074801607
30428,20928.630573607,6,0,0,0,0,0,0.0338334199053091,0.0313727879084047
30429,20928.655668374,1,0,0,0,0,0,0.0353308262964886,0.032478556371112
30430,20928.680781656,6,0,0,0,0,0,0.0338933382846656,0.0313846367927268
30431,20928.705873695,1,0,0,0,0,0,0.0353448379790458,0.0324821874808236
30432,20928.730969602,6,0,0,0,0,0,0.0339193336430941,0.0313962945660115
30433,20928.756085,1,0,0,0,0,0,0.0354327797235167,0.0324678541530145
30434,20928.781176634,6,0,0,0,0,0,0.0339635810616958,0.0313718323532174
30435,20928.806290689,1,0,0,0,0,0,0.035443657213923,0.0324711030406513
30436,20928.831388305,6,0,0,0,0,0,0.0339783302012297,0.0313571168033335
30437,20928.856482094,1,0,0,0,0,0,0.0354537972473525,0.0324458763837074
30438,20928.881596759,6,0,0,0,0,0,0.0339545472137313,0.0313045612680337
30439,20928.906692422,1,0,0,0,0,0,0.0354270644319473,0.0324139608404526
30440,20928.931784179,6,0,0,0,0,0,0.0339589719555914,0.0312955790492734
30441,20928.956898925,1,0,0,0,0,0,0.0354101029214833,0.0324038319554675
30442,20928.981994586,6,0,0,0,0,0,0.0339084561526878,0.0312953879382359
30443,20929.007088377,1,0,0,0,0,0,0.035402359623228,0.032418356394314
30444,20929.032203408,6,0,0,0,0,0,0.0339515973858245,0.0312766590565654
30445,20929.057295328,1,0,0,0,0,0,0.0353712020659627,0.0323763119660742
30446,20929.082392089,6,0,0,0,0,0,0.0339219147425125,0.03127857016694
30447,20929.107487221,1,0,0,0,0,0,0.0353794984569505,0.032410329730741
30448,20929.132600625,6,0,0,0,0,0,0.0338988692119908,0.0313108679322697
30449,20929.157694904,1,0,0,0,0,0,0.0352987469180024,0.0324346008324976
30450,20929.182789387,6,0,0,0,0,0,0.0338719520323414,0.0313567345812585
30451,20929.207883015,1,0,0,0,0,0,0.03540862800753,0.0324584897121793
30452,20929.232999469,6,0,0,0,0,0,0.0339447759087901,0.0313380056995881
30453,20929.258093219,1,0,0,0,0,0,0.0354132371136343,0.0324405252746587
30454,20929.283187376,6,0,0,0,0,0,0.0339980571753563,0.0313416368092997
30455,20929.308300454,1,0,0,0,0,0,0.0354443946708997,0.0324678541530145
30456,20929.333394571,6,0,0,0,0,0,0.0340332707459935,0.0313448856969364
30457,20929.358510579,1,0,0,0,0,0,0.035471311850549,0.0324518008258684
30458,20929.383604368,6,0,0,0,0,0,0.0340373267593653,0.0313244368159289
30459,20929.408715778,1,0,0,0,0,0,0.0354475288630506,0.0324655608205651
30460,20929.43381376,6,0,0,0,0,0,0.034013728136111,0.031365334577944
30461,20929.458907714,1,0,0,0,0,0,0.0354545347043292,0.0324573430459546
30462,20929.484000203,6,0,0,0,0,0,0.0340104095797159,0.0313431656975993
30463,20929.509094806,1,0,0,0,0,0,0.0354687307511306,0.0324508452706812
30464,20929.534210488,6,0,0,0,0,0,0.0340100408512276,0.0313385790327004
30465,20929.559306436,1,0,0,0,0,0,0.0354724180360141,0.032453711936243
30466,20929.584400308,6,0,0,0,0,0,0.0340345612957027,0.0313460323631611
30467,20929.609494708,1,0,0,0,0,0,0.0354681776583981,0.0324724408179134
30468,20929.6346086,6,0,0,0,0,0,0.0339963978971587,0.0313498545839102
30469,20929.659703001,1,0,0,0,0,0,0.0354818206124669,0.0324361297207972
30470,20929.684797281,6,0,0,0,0,0,0.0340238681695406,0.0312984457148352
30471,20929.70991223,1,0,0,0,0,0,0.0354962010235125,0.0324095652865912
30472,20929.735006144,6,0,0,0,0,0,0.0340681155881423,0.0312925212726741
30473,20929.760101194,1,0,0,0,0,0,0.035517956004325,0.0324053608437672
30474,20929.785214679,6,0,0,0,0,0,0.0340570537334919,0.0312692057261047
30475,20929.810308836,1,0,0,0,0,0,0.0354740773142116,0.0323776497433364
30476,20929.835422484,6,0,0,0,0,0,0.0340288460041333,0.0312825834987265
30477,20929.860513468,1,0,0,0,0,0,0.0355061566926979,0.032391791960108
30478,20929.885632324,6,0,0,0,0,0,0.0340244212622731,0.0312997834920973
30479,20929.910727333,1,0,0,0,0,0,0.0354274331604357,0.032453711936243
30480,20929.935837523,6,0,0,0,0,0,0.0340146499573319,0.0313223345945169
30481,20929.96093522,1,0,0,0,0,0,0.0354301986240983,0.0324512274927561
30482,20929.986028563,6,0,0,0,0,0,0.0339727992739045,0.031326156815266
30483,20930.011145059,1,0,0,0,0,0,0.0353782079072413,0.0324323075000482
30484,20930.036236529,6,0,0,0,0,0,0.0338889135428054,0.0313418279203372
30485,20930.061333372,1,0,0,0,0,0,0.0353055683950368,0.0324884941450595
30486,20930.086446328,6,0,0,0,0,0,0.0339064281460019,0.0313737434635919
30487,20930.111540974,1,0,0,0,0,0,0.0353310106607328,0.0324898319223217
30488,20930.136633259,6,0,0,0,0,0,0.0339154619939664,0.0313531034715469
30489,20930.161728229,1,0,0,0,0,0,0.0353516594560803,0.0325127652468162
30490,20930.18684326,6,0,0,0,0,0,0.0338772985954224,0.031369156798693
30491,20930.211939167,1,0,0,0,0,0,0.0353064902162577,0.0324839074801607
30492,20930.237031452,6,0,0,0,0,0,0.0338317606271115,0.0313804323499028
30493,20930.262128214,1,0,0,0,0,0,0.0352935847191655,0.0325028274728686
30494,20930.287257649,6,0,0,0,0,0,0.0338737956747831,0.0313737434635919
30495,20930.312335814,1,0,0,0,0,0,0.0353118367793387,0.0325079874708798
30496,20930.337431639,6,0,0,0,0,0,0.0338653149195512,0.0313871212362137
30497,20930.362543781,1,0,0,0,0,0,0.0353424412438716,0.0324957563644828
30498,20930.387640014,6,0,0,0,0,0,0.0339442228160575,0.0313974412322362
30499,20930.412753336,1,0,0,0,0,0,0.0354071530935766,0.0324944185872206
30500,20930.437848631,6,0,0,0,0,0,0.0340351143884352,0.0313882679024384
30501,20930.462944131,1,0,0,0,0,0,0.0354084436432858,0.0324946096982581
30502,20930.488037149,6,0,0,0,0,0,0.0339523348428012,0.0313662901331312
30503,20930.513151407,1,0,0,0,0,0,0.0353806046424155,0.0324917430326963
30504,20930.538246864,6,0,0,0,0,0,0.033964871611405,0.0313594101357829
30505,20930.563341347,1,0,0,0,0,0,0.0353728613441602,0.0324733963731007
30506,20930.58843583,6,0,0,0,0,0,0.0339694807175093,0.0313420190313746
30507,20930.613548501,1,0,0,0,0,0,0.0354316735380517,0.0324607830446288
30508,20930.638642333,6,0,0,0,0,0,0.0339652403398933,0.0313355212561012
30509,20930.66375358,1,0,0,0,0,0,0.0353713864302068,0.0324435830512579
30510,20930.688833006,6,0,0,0,0,0,0.0339185961861174,0.0313286412587528
30511,20930.713928425,1,0,0,0,0,0,0.0353564529264288,0.0324472141609695
30512,20930.739038207,6,0,0,0,0,0,0.0338540687006565,0.0313481345845731
30513,20930.764136352,1,0,0,0,0,0,0.0353138647860246,0.0324590630452917
30514,20930.789230792,6,0,0,0,0,0,0.0338739800390273,0.031346414585236
30515,20930.814323892,1,0,0,0,0,0,0.0353481565354409,0.032449507493419
30516,20930.839440387,6,0,0,0,0,0,0.0338706614826322,0.0313523390273971
30517,20930.864532429,1,0,0,0,0,0,0.0353321168461978,0.0324468319388946
30518,20930.889667072,6,0,0,0,0,0,0.033888544814317,0.0313393434768503
30519,20930.914761433,1,0,0,0,0,0,0.0353223455412566,0.0324510363817186
30520,20930.939857704,6,0,0,0,0,0,0.0338490908660639,0.0313561612481462
30521,20930.96495178,1,0,0,0,0,0,0.0353319324819537,0.0324550497135051
30522,20930.990044229,6,0,0,0,0,0,0.0339121434375713,0.0313588368026705
30523,20931.0151569,1,0,0,0,0,0,0.0353807890066597,0.0324642230433029
30524,20931.040254353,6,0,0,0,0,0,0.0339283674910586,0.0313531034715469
30525,20931.0653492,1,0,0,0,0,0,0.0354196898621804,0.0324542852693553
30526,20931.090462807,6,0,0,0,0,0,0.0340032193741931,0.0313542501377716
30527,20931.11555668,1,0,0,0,0,0,0.035436282644156,0.0324588719342542
30528,20931.14064864,6,0,0,0,0,0,0.0339604468695448,0.0313760367960414
30529,20931.165747475,1,0,0,0,0,0,0.035404387629914,0.0324697652633891
30530,20931.190861285,6,0,0,0,0,0,0.0339506755646036,0.0313836812375395
30531,20931.215953693,1,0,0,0,0,0,0.0354165556700294,0.032461738599816
30532,20931.241068683,6,0,0,0,0,0,0.0339700338102419,0.0313789034616032
30533,20931.266162271,1,0,0,0,0,0,0.0353511063633477,0.0324571519349171
30534,20931.291255289,6,0,0,0,0,0,0.033939429345709,0.0313597923578578
30535,20931.316353188,1,0,0,0,0,0,0.0353127586005596,0.0324632674881157
30536,20931.341464557,6,0,0,0,0,0,0.0339031095896068,0.0313469879183484
30537,20931.366558836,1,0,0,0,0,0,0.0353571903834055,0.0324584897121793
30538,20931.391656046,6,0,0,0,0,0,0.0339307642262328,0.0313525301384346
30539,20931.416769653,1,0,0,0,0,0,0.0353636431319515,0.0324498897154939
30540,20931.441884277,6,0,0,0,0,0,0.0338815389730384,0.031327876814603
30541,20931.466975787,1,0,0,0,0,0,0.0353479721711968,0.0324240897254376
30542,20931.492072183,6,0,0,0,0,0,0.0338774829596666,0.0313215701503671
30543,20931.517187214,1,0,0,0,0,0,0.0353345135813721,0.0324240897254376
30544,20931.542280679,6,0,0,0,0,0,0.0338822764300151,0.0313274945925281
30545,20931.567375935,1,0,0,0,0,0,0.03534502234329,0.0324099475086661
30546,20931.592471596,6,0,0,0,0,0,0.0338614432704235,0.0313166012633933
30547,20931.617585773,1,0,0,0,0,0,0.0353217924485241,0.0324321163890107
30548,20931.642679808,6,0,0,0,0,0,0.0338664211050162,0.0313018857135093
30549,20931.6677937,1,0,0,0,0,0,0.0353488939924176,0.0324133875073402
30550,20931.692888468,6,0,0,0,0,0,0.0339101154308854,0.031311441265382
30551,20931.717980629,1,0,0,0,0,0,0.0354501099624691,0.0324179741722391
30552,20931.743096922,6,0,0,0,0,0,0.0339493850148944,0.0313125879316067
30553,20931.768191812,1,0,0,0,0,0,0.0354368357368885,0.0323975252912316
