FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1G
1473,25988.757893798,1,0,0,0,0,0,0.0300137614945165,0.0298965973734066
1474,25988.784984739,6,0,0,0,0,0,0.0333400611879,0.0334707342250227
1475,25988.812095742,1,0,0,0,0,0,0.0300286949982946,0.0298926616772699
1476,25988.839182494,6,0,0,0,0,0,0.0333522292280155,0.0334507933645967
1477,25988.866298094,1,0,0,0,0,0,0.0300285106340504,0.0299018449682555
1478,25988.893389566,6,0,0,0,0,0,0.0333590507050499,0.0334725708832198
1479,25988.920480548,1,0,0,0,0,0,0.0300364382965499,0.0299162758540901
1480,25988.947591062,6,0,0,0,0,0,0.0333301055187146,0.0334728332629623
1481,25988.974702106,1,0,0,0,0,0,0.0300200298788184,0.0299028944872253
1482,25989.001813027,6,0,0,0,0,0,0.0333326866181331,0.0334665361491435
1483,25989.028902709,1,0,0,0,0,0,0.0300261138988761,0.0298853150444814
1484,25989.056014851,6,0,0,0,0,0,0.0333542572347014,0.0334633875922342
1485,25989.083106769,1,0,0,0,0,0,0.030022795342481,0.0299007954492857
1486,25989.110218056,6,0,0,0,0,0,0.0333511230425504,0.0334875265285393
1487,25989.137325845,1,0,0,0,0,0,0.0300250077134111,0.02987980506989
1488,25989.164420083,6,0,0,0,0,0,0.0333409830091209,0.033459189516355
1489,25989.191529296,1,0,0,0,0,0,0.0300224266139926,0.0298842655255116
1490,25989.218622271,6,0,0,0,0,0,0.0333312117041797,0.0334434467318082
1491,25989.245731891,1,0,0,0,0,0,0.0300336728328872,0.0299018449682555
1492,25989.272822793,6,0,0,0,0,0,0.0333396924594117,0.0334431843520657
1493,25989.299933307,1,0,0,0,0,0,0.0300205829715509,0.0298706217789043
1494,25989.327043497,6,0,0,0,0,0,0.0333334240751098,0.033469159946568
1495,25989.354136474,1,0,0,0,0,0,0.0300379132105032,0.0299018449682555
1496,25989.381248818,6,0,0,0,0,0,0.0333297367902263,0.0334605014150672
1497,25989.408357949,1,0,0,0,0,0,0.03004086303841,0.0299196867907419
1498,25989.435449787,6,0,0,0,0,0,0.0333498324928412,0.0334673232883709
1499,25989.462558999,1,0,0,0,0,0,0.0300248233491669,0.0299141768161506
1500,25989.489650227,6,0,0,0,0,0,0.0333479888503995,0.0334707342250227
1501,25989.516762817,1,0,0,0,0,0,0.0300161582296907,0.0299123401579534
1502,25989.543854368,6,0,0,0,0,0,0.0333466983006903,0.0334699470857953
1503,25989.570965005,1,0,0,0,0,0,0.0300347790183523,0.0299228353476513
1504,25989.598056273,6,0,0,0,0,0,0.0333391393666791,0.0334578776176428
1505,25989.625164753,1,0,0,0,0,0,0.0300220578855043,0.0299165382338326
1506,25989.652253702,6,0,0,0,0,0,0.033335820810284,0.0334576152379003
1507,25989.679368935,1,0,0,0,0,0,0.0300156051369582,0.0299141768161506
1508,25989.706480548,6,0,0,0,0,0,0.0333555477844106,0.0334384615167017
1509,25989.733571938,1,0,0,0,0,0,0.0300159738654466,0.029894498335467
1510,25989.760682738,6,0,0,0,0,0,0.0333339771678423,0.0334484319469147
1511,25989.78777421,1,0,0,0,0,0,0.0300133927660281,0.0299149639553779
1512,25989.814883422,6,0,0,0,0,0,0.0333437484727835,0.0334437091115506
1513,25989.841996905,1,0,0,0,0,0,0.0300244546206786,0.0298923992975274
1514,25989.869084105,6,0,0,0,0,0,0.0333332397108656,0.033474407541417
1515,25989.896194253,1,0,0,0,0,0,0.0300187393291092,0.0299002706898009
1516,25989.923287312,6,0,0,0,0,0,0.0333208873065059,0.0334353129597923
1517,25989.950397135,1,0,0,0,0,0,0.0300213204285276,0.0299076173225894
1518,25989.977506266,6,0,0,0,0,0,0.0333509386783063,0.0334728332629623
1519,25990.004598427,1,0,0,0,0,0,0.0300067556532379,0.0299136520566657
1520,25990.031713051,6,0,0,0,0,0,0.0333374800884816,0.0334578776176428
1521,25990.058804035,1,0,0,0,0,0,0.0300292480910271,0.0299052559049074
1522,25990.085914265,6,0,0,0,0,0,0.0333310273399355,0.0334426595925808
1523,25990.113026,1,0,0,0,0,0,0.030013208401784,0.0298931864367548
1524,25990.14013212,6,0,0,0,0,0,0.0333420891945859,0.0334639123517191
1525,25990.16722774,1,0,0,0,0,0,0.0300150520442257,0.0298931864367548
1526,25990.194318154,6,0,0,0,0,0,0.0333295524259821,0.0334358377192772
1527,25990.22142993,1,0,0,0,0,0,0.0300283262698062,0.0298937111962397
1528,25990.248522012,6,0,0,0,0,0,0.0333402455521442,0.0334534171620212
1529,25990.275632649,1,0,0,0,0,0,0.0300126553090514,0.0298950230949519
1530,25990.302723956,6,0,0,0,0,0,0.0333385862739466,0.033434525820565
1531,25990.329834267,1,0,0,0,0,0,0.0300156051369582,0.0299042063859376
1532,25990.356923908,6,0,0,0,0,0,0.0333243902271452,0.0334481695671722
1533,25990.384034504,1,0,0,0,0,0,0.0300226109782368,0.0299078797023318
1534,25990.411147257,6,0,0,0,0,0,0.0333133283724948,0.0334513181240816
1535,25990.438253662,1,0,0,0,0,0,0.0300108116666097,0.0299031568669678
1536,25990.465347817,6,0,0,0,0,0,0.033308166173658,0.0334384615167017
1537,25990.49246061,1,0,0,0,0,0,0.0300141302230048,0.0298693098801921
1538,25990.519550495,6,0,0,0,0,0,0.0333236527701686,0.0334284910864887
1539,25990.546660643,1,0,0,0,0,0,0.0300292480910271,0.0298965973734066
1540,25990.573751464,6,0,0,0,0,0,0.0333116690942973,0.0334500062253694
1541,25990.600864947,1,0,0,0,0,0,0.0300146833157373,0.0298861021837087
1542,25990.627956704,6,0,0,0,0,0,0.0333207029422618,0.0334400357951564
1543,25990.65506787,1,0,0,0,0,0,0.0300087836599238,0.0298989587910886
1544,25990.68215629,6,0,0,0,0,0,0.0333162782004016,0.0334431843520657
1545,25990.709269205,1,0,0,0,0,0,0.0300135771302723,0.0299131272971808
1546,25990.736360309,6,0,0,0,0,0,0.0333236527701686,0.0334686351870831
1547,25990.763469521,1,0,0,0,0,0,0.0300261138988761,0.0298824288673144
1548,25990.790582355,6,0,0,0,0,0,0.0333166469288899,0.0334437091115506
1549,25990.817674152,1,0,0,0,0,0,0.0300209517000393,0.0298979092721188
1550,25990.844782063,6,0,0,0,0,0,0.0333212560349943,0.033464437111204
1551,25990.871874428,1,0,0,0,0,0,0.0300226109782368,0.0299186372717722
1552,25990.898986895,6,0,0,0,0,0,0.0333046632530187,0.033456828098673
1553,25990.926097003,1,0,0,0,0,0,0.0300159738654466,0.0298934488164972
1554,25990.953189085,6,0,0,0,0,0,0.0333166469288899,0.0334686351870831
1555,25990.980299885,1,0,0,0,0,0,0.030005833832017,0.029894498335467
1556,25991.007389485,6,0,0,0,0,0,0.0332952606765658,0.0334340010610801
1557,25991.034500447,1,0,0,0,0,0,0.0300268513558528,0.0298973845126339
1558,25991.061591022,6,0,0,0,0,0,0.0332974730474959,0.0334413476938686
1559,25991.08870296,1,0,0,0,0,0,0.0300231640709693,0.0298714089181317
1560,25991.115792968,6,0,0,0,0,0,0.033308166173658,0.0334413476938686
1561,25991.142906046,1,0,0,0,0,0,0.0300180018721325,0.0299133896769232
1562,25991.16999544,6,0,0,0,0,0,0.03329544504081,0.0334376743774743
1563,25991.197108356,1,0,0,0,0,0,0.030015420772714,0.0298879388419058
1564,25991.224217568,6,0,0,0,0,0,0.0333289993332496,0.0334423972128384
1565,25991.251311237,1,0,0,0,0,0,0.0300244546206786,0.0298826912470569
1566,25991.278419799,6,0,0,0,0,0,0.0333223622204593,0.0334709966047651
1567,25991.305511881,1,0,0,0,0,0,0.0300163425939349,0.0298963349936641
1568,25991.332622068,6,0,0,0,0,0,0.0333131440082506,0.0334539419215061
1569,25991.359715005,1,0,0,0,0,0,0.0300209517000393,0.0298871517026785
1570,25991.386822549,6,0,0,0,0,0,0.033331580432668,0.0334465952887175
1571,25991.41393522,1,0,0,0,0,0,0.0300056494677728,0.0298729831965863
1572,25991.441028523,6,0,0,0,0,0,0.0333216247634826,0.0334455457697478
1573,25991.468139322,1,0,0,0,0,0,0.0300157895012024,0.0298895131203605
1574,25991.495227252,6,0,0,0,0,0,0.0333299211544705,0.0334481695671722
1575,25991.52233915,1,0,0,0,0,0,0.0300198455145742,0.0299123401579534
1576,25991.549431314,6,0,0,0,0,0,0.0333266025980753,0.0334408229343837
1577,25991.576543497,1,0,0,0,0,0,0.0300189236933533,0.0298874140824209
1578,25991.60365454,6,0,0,0,0,0,0.0333413517376092,0.0334400357951564
1579,25991.630745481,1,0,0,0,0,0,0.030013208401784,0.0299000083100584
1580,25991.657856118,6,0,0,0,0,0,0.0333334240751098,0.0334460705292327
1581,25991.684964923,1,0,0,0,0,0,0.0300345946541081,0.0298903002595879
1582,25991.712058267,6,0,0,0,0,0,0.0333240214986569,0.0334263920485491
1583,25991.739169392,1,0,0,0,0,0,0.0300113647593422,0.0298942359557246
1584,25991.766277953,6,0,0,0,0,0,0.0333266025980753,0.0334313772636556
1585,25991.793387654,1,0,0,0,0,0,0.0300045432823078,0.029896859753149
1586,25991.820501831,6,0,0,0,0,0,0.0333216247634826,0.0334389862761866
1587,25991.847592812,1,0,0,0,0,0,0.0300215047927718,0.0298931864367548
1588,25991.874704303,6,0,0,0,0,0,0.033352782320748,0.0334402981748988
1589,25991.90179488,1,0,0,0,0,0,0.0300087836599238,0.0298876764621634
1590,25991.928904906,6,0,0,0,0,0,0.0333234684059244,0.0334277039472613
1591,25991.956014648,1,0,0,0,0,0,0.0300102585738772,0.0298792803104051
1592,25991.983125732,6,0,0,0,0,0,0.0333168312931341,0.0334484319469147
1593,25992.010217568,1,0,0,0,0,0,0.0300006716331801,0.0298931864367548
1594,25992.037327269,6,0,0,0,0,0,0.0333159094719133,0.0334531547822787
1595,25992.064420205,1,0,0,0,0,0,0.0300113647593422,0.0298858398039663
1596,25992.09153133,6,0,0,0,0,0,0.0333251276841219,0.0334465952887175
1597,25992.118623573,1,0,0,0,0,0,0.0300052807392845,0.0298971221328915
1598,25992.145731647,6,0,0,0,0,0,0.033312406551274,0.0334311148839132
1599,25992.172820718,1,0,0,0,0,0,0.030014314587249,0.0299018449682555
1600,25992.199935667,6,0,0,0,0,0,0.0333343458963306,0.0334350505800499
1601,25992.22702779,1,0,0,0,0,0,0.0300137614945165,0.0298910873988152
1602,25992.254138102,6,0,0,0,0,0,0.0333240214986569,0.033439248655929
1603,25992.281227415,1,0,0,0,0,0,0.0300157895012024,0.0298861021837087
1604,25992.30833976,6,0,0,0,0,0,0.0333242058629011,0.0334560409594456
1605,25992.33543168,1,0,0,0,0,0,0.0300130240375398,0.0298958102341793
1606,25992.362541706,6,0,0,0,0,0,0.0333286306047612,0.0334539419215061
1607,25992.389652302,1,0,0,0,0,0,0.0300078618387029,0.0298832160065418
1608,25992.416743731,6,0,0,0,0,0,0.0333372957242374,0.0334405605546413
1609,25992.443851276,1,0,0,0,0,0,0.0300121022163189,0.0298716712978741
1610,25992.470946979,6,0,0,0,0,0,0.0333122221870298,0.033451580503824
1611,25992.498057494,1,0,0,0,0,0,0.0300170800509116,0.0298939735759821
1612,25992.525147786,6,0,0,0,0,0,0.0333282618762729,0.033449219086142
1613,25992.552259643,1,0,0,0,0,0,0.0300095211169005,0.0298842655255116
1614,25992.579371661,6,0,0,0,0,0,0.0333201498495293,0.0334363624787621
1615,25992.606461709,1,0,0,0,0,0,0.0300211360642834,0.029884527905254
1616,25992.633572752,6,0,0,0,0,0,0.0333365582672607,0.0334476448076873
1617,25992.660664143,1,0,0,0,0,0,0.0300056494677728,0.0298879388419058
1618,25992.687775675,6,0,0,0,0,0,0.0333114847300531,0.0334455457697478
1619,25992.714885253,1,0,0,0,0,0,0.0300209517000393,0.0298905626393303
1620,25992.741976805,6,0,0,0,0,0,0.0333461452079577,0.033456828098673
1621,25992.769088662,1,0,0,0,0,0,0.0300133927660281,0.0299013202087706
1622,25992.79617875,6,0,0,0,0,0,0.0333280775120287,0.033459189516355
1623,25992.823290526,1,0,0,0,0,0,0.0300041745538194,0.0298834783862842
1624,25992.850380371,6,0,0,0,0,0,0.0333229153131918,0.0334597142758399
1625,25992.877507527,1,0,0,0,0,0,0.0300122865805631,0.0298958102341793
1626,25992.904583738,6,0,0,0,0,0,0.033334714624819,0.0334410853141262
1627,25992.931694823,1,0,0,0,0,0,0.0300174487794,0.029892136917785
1628,25992.958802814,6,0,0,0,0,0,0.0333245745913894,0.0334248177700944
1629,25992.985896768,1,0,0,0,0,0,0.0300102585738772,0.0298727208168439
1630,25993.013006469,6,0,0,0,0,0,0.0333221778562152,0.0334261296688067
1631,25993.040096474,1,0,0,0,0,0,0.030018554964865,0.0298585523107517
1632,25993.067209064,6,0,0,0,0,0,0.033313512736739,0.033436887238247
1633,25993.094320148,1,0,0,0,0,0,0.0300034370968427,0.0298923992975274
1634,25993.121412149,6,0,0,0,0,0,0.0333098254518555,0.0334242930106095
1635,25993.148522012,1,0,0,0,0,0,0.0300126553090514,0.0298582899310093
1636,25993.17563033,6,0,0,0,0,0,0.0333195967567967,0.0334284910864887
1637,25993.202723875,1,0,0,0,0,0,0.0300299855480038,0.0298719336776166
1638,25993.229816649,6,0,0,0,0,0,0.033321993491971,0.0334455457697478
1639,25993.256927448,1,0,0,0,0,0,0.0300237171637019,0.0298813793483447
1640,25993.284038573,6,0,0,0,0,0,0.0333420891945859,0.0334374119977319
1641,25993.31112561,1,0,0,0,0,0,0.0300237171637019,0.0298693098801921
1642,25993.338255004,6,0,0,0,0,0,0.0333409830091209,0.0334416100736111
1643,25993.365330605,1,0,0,0,0,0,0.0300133927660281,0.0298858398039663
1644,25993.392442625,6,0,0,0,0,0,0.033323099677436,0.0334337386813376
1645,25993.419534748,1,0,0,0,0,0,0.0300209517000393,0.0298840031457691
1646,25993.446644612,6,0,0,0,0,0,0.0333044788887745,0.0334489567063996
1647,25993.473735309,1,0,0,0,0,0,0.0300062025605054,0.0298795426901475
1648,25993.500847003,6,0,0,0,0,0,0.0333199654852851,0.0334311148839132
1649,25993.527956663,1,0,0,0,0,0,0.0300296168195154,0.0298887259811332
1650,25993.555048705,6,0,0,0,0,0,0.0333313960684238,0.0334612885542946
1651,25993.582159952,1,0,0,0,0,0,0.0300183706006208,0.0298795426901475
1652,25993.609251424,6,0,0,0,0,0,0.0333111160015647,0.0334639123517191
1653,25993.636360756,1,0,0,0,0,0,0.0300080462029471,0.0298926616772699
1654,25993.663451943,6,0,0,0,0,0,0.0333288149690054,0.0334489567063996
1655,25993.690563841,1,0,0,0,0,0,0.0300283262698062,0.0298535670956452
1656,25993.717654092,6,0,0,0,0,0,0.0333190436640642,0.0334497438456269
1657,25993.744766601,1,0,0,0,0,0,0.0300137614945165,0.0298903002595879
1658,25993.771855629,6,0,0,0,0,0,0.0333229153131918,0.0334473824279449
1659,25993.79896826,1,0,0,0,0,0,0.0300172644151558,0.0298761317534957
1660,25993.826060139,6,0,0,0,0,0,0.0333203342137734,0.0334353129597923
1661,25993.853171345,1,0,0,0,0,0,0.0300203986073067,0.0298879388419058
1662,25993.880279906,6,0,0,0,0,0,0.0333094567233672,0.0334460705292327
1663,25993.90738977,1,0,0,0,0,0,0.0300362539323057,0.0298727208168439
1664,25993.934483966,6,0,0,0,0,0,0.0333184905713317,0.0334521052633089
1665,25993.961594847,1,0,0,0,0,0,0.0300167113224233,0.0298661613232827
1666,25993.988686685,6,0,0,0,0,0,0.0333192280283084,0.0334599766555824
1667,25994.015796792,1,0,0,0,0,0,0.0300262982631203,0.029899745930316
1668,25994.042887939,6,0,0,0,0,0,0.0333472513934228,0.0334502686051118
1669,25994.069996824,1,0,0,0,0,0,0.0300187393291092,0.0299036816264527
1670,25994.097088825,6,0,0,0,0,0,0.0333236527701686,0.0334321644028829
1671,25994.124201821,1,0,0,0,0,0,0.0300135771302723,0.0298777060319504
1672,25994.151292154,6,0,0,0,0,0,0.0333033727033094,0.0334287534662311
1673,25994.178403441,1,0,0,0,0,0,0.0300205829715509,0.029896859753149
1674,25994.205493487,6,0,0,0,0,0,0.0333341615320865,0.0334502686051118
1675,25994.232605792,1,0,0,0,0,0,0.0300233484352135,0.0298850526647389
1676,25994.259697183,6,0,0,0,0,0,0.0333330553466214,0.0334497438456269
1677,25994.28680786,1,0,0,0,0,0,0.0300200298788184,0.0298882012216483
1678,25994.313896809,6,0,0,0,0,0,0.0333326866181331,0.0334418724533535
1679,25994.341009236,1,0,0,0,0,0,0.0300233484352135,0.0298871517026785
1680,25994.368121173,6,0,0,0,0,0,0.0333175687501108,0.0334500062253694
1681,25994.395213174,1,0,0,0,0,0,0.0300060181962612,0.0298803298293749
1682,25994.422320758,6,0,0,0,0,0,0.0333207029422618,0.0334539419215061
1683,25994.449414183,1,0,0,0,0,0,0.0300109960308539,0.0299002706898009
1684,25994.476525552,6,0,0,0,0,0,0.0333168312931341,0.0334570904784154
1685,25994.503631998,1,0,0,0,0,0,0.0299873974075996,0.029916800613575
1686,25994.530726438,6,0,0,0,0,0,0.0333380331812141,0.0334605014150672
1687,25994.557818765,1,0,0,0,0,0,0.0299999341762034,0.0298834783862842
1688,25994.584929686,6,0,0,0,0,0,0.0333151720149366,0.0334573528581579
1689,25994.612021484,1,0,0,0,0,0,0.0300283262698062,0.029914439195893
1690,25994.639128946,6,0,0,0,0,0,0.0333113003658089,0.033464437111204
1691,25994.666224322,1,0,0,0,0,0,0.0300080462029471,0.0298950230949519
1692,25994.693330931,6,0,0,0,0,0,0.0333159094719133,0.0334481695671722
1693,25994.720441812,1,0,0,0,0,0,0.0300159738654466,0.0298871517026785
1694,25994.747536376,6,0,0,0,0,0,0.0333269713265637,0.0334757194401292
1695,25994.774647094,1,0,0,0,0,0,0.0300082305671913,0.0298824288673144
1696,25994.801736407,6,0,0,0,0,0,0.0333111160015647,0.0334557785797032
1697,25994.828848997,1,0,0,0,0,0,0.030022795342481,0.0299013202087706
1698,25994.855941649,6,0,0,0,0,0,0.0333363739030165,0.0334589271366126
1699,25994.883050373,1,0,0,0,0,0,0.0300126553090514,0.0299023697277404
1700,25994.910143717,6,0,0,0,0,0,0.0333264182338312,0.0334681104275982
1701,25994.937253946,1,0,0,0,0,0,0.0299956937985874,0.029882166487572
1702,25994.964344887,6,0,0,0,0,0,0.033330474247203,0.0334518428835665
1703,25994.991455524,1,0,0,0,0,0,0.0300211360642834,0.0298805922091173
1704,25995.018565754,6,0,0,0,0,0,0.0333160938361574,0.0334552538202183
1705,25995.045657917,1,0,0,0,0,0,0.0300115491235864,0.0298761317534957
1706,25995.072747109,6,0,0,0,0,0,0.0333166469288899,0.0334437091115506
1707,25995.09985982,1,0,0,0,0,0,0.0300250077134111,0.0298656365637978
1708,25995.126970335,6,0,0,0,0,0,0.0333168312931341,0.0334510557443392
1709,25995.154062254,1,0,0,0,0,0,0.0300121022163189,0.0298829536267993
1710,25995.181172443,6,0,0,0,0,0,0.0333127752797623,0.033459189516355
1711,25995.208284423,1,0,0,0,0,0,0.0300148676799815,0.0298756069940108
1712,25995.235375244,6,0,0,0,0,0,0.0333205185780176,0.0334402981748988
1713,25995.262483233,1,0,0,0,0,0,0.0300039901895753,0.0298973845126339
1714,25995.289578001,6,0,0,0,0,0,0.0333148032864482,0.033459189516355
1715,25995.316688882,1,0,0,0,0,0,0.0300104429381214,0.0298910873988152
1716,25995.343778482,6,0,0,0,0,0,0.0333184905713317,0.033434525820565
1717,25995.370871458,1,0,0,0,0,0,0.03001966115033,0.0298787555509202
1718,25995.397981036,6,0,0,0,0,0,0.0333162782004016,0.0334219315929275
1719,25995.425092487,1,0,0,0,0,0,0.030018554964865,0.0298874140824209
1720,25995.452201943,6,0,0,0,0,0,0.0333118534585414,0.0334408229343837
1721,25995.479295857,1,0,0,0,0,0,0.0300133927660281,0.0298695722599345
1722,25995.506406208,6,0,0,0,0,0,0.033331580432668,0.0334458081494902
1723,25995.533493975,1,0,0,0,0,0,0.0300080462029471,0.0298771812724655
1724,25995.560607827,6,0,0,0,0,0,0.0333242058629011,0.0334340010610801
1725,25995.587718097,1,0,0,0,0,0,0.0300039901895753,0.0298690475004496
1726,25995.614809569,6,0,0,0,0,0,0.0333234684059244,0.0334137978209116
1727,25995.641921426,1,0,0,0,0,0,0.0300012247259127,0.0298732455763288
1728,25995.669013183,6,0,0,0,0,0,0.0333253120483661,0.0334143225803965
1729,25995.696120684,1,0,0,0,0,0,0.0300191080575975,0.0298669484625101
1730,25995.723214638,6,0,0,0,0,0,0.033327340055052,0.0334381991369592
1731,25995.750306924,1,0,0,0,0,0,0.0300128396732956,0.0298748198547835
1732,25995.777416381,6,0,0,0,0,0,0.0333232840416802,0.0334311148839132
1733,25995.804527872,1,0,0,0,0,0,0.0300095211169005,0.0298569780322971
1734,25995.83163859,6,0,0,0,0,0,0.0333214403992385,0.0334237682511246
1735,25995.858729409,1,0,0,0,0,0,0.0300034370968427,0.0298706217789043
1736,25995.885838296,6,0,0,0,0,0,0.03331885929982,0.0334458081494902
1737,25995.91293229,1,0,0,0,0,0,0.0300377288462591,0.029889775500103
1738,25995.940040933,6,0,0,0,0,0,0.0333352677175515,0.0334402981748988
1739,25995.967151244,1,0,0,0,0,0,0.0300157895012024,0.0298837407660267
1740,25995.994244626,6,0,0,0,0,0,0.0333291836974938,0.0334434467318082
1741,25996.021336302,1,0,0,0,0,0,0.0300255608061436,0.0298769188927231
1742,25996.048446165,6,0,0,0,0,0,0.0333297367902263,0.0334287534662311
1743,25996.075555703,1,0,0,0,0,0,0.0300148676799815,0.0298561908930697
1744,25996.102649495,6,0,0,0,0,0,0.0333190436640642,0.0334158968588512
1745,25996.129755737,1,0,0,0,0,0,0.0300063869247495,0.0298782307914353
1746,25996.156850828,6,0,0,0,0,0,0.0333258651410986,0.0334639123517191
1747,25996.183962726,1,0,0,0,0,0,0.030001593454401,0.0298703593991619
1748,25996.211072752,6,0,0,0,0,0,0.033334714624819,0.0334505309848543
1749,25996.238161417,1,0,0,0,0,0,0.0300095211169005,0.0298882012216483
1750,25996.265275675,6,0,0,0,0,0,0.033313512736739,0.0334363624787621
1751,25996.292381795,1,0,0,0,0,0,0.030015420772714,0.0298929240570123
1752,25996.319475991,6,0,0,0,0,0,0.0333201498495293,0.0334471200482024
1753,25996.346587441,1,0,0,0,0,0,0.0300091523884121,0.0298763941332382
1754,25996.373677285,6,0,0,0,0,0,0.0333125909155181,0.0334423972128384
1755,25996.400787027,1,0,0,0,0,0,0.0300023309113777,0.0298611761081762
1756,25996.427881306,6,0,0,0,0,0,0.0333330553466214,0.0334376743774743
1757,25996.45500773,1,0,0,0,0,0,0.0300205829715509,0.0298963349936641
1758,25996.482084064,6,0,0,0,0,0,0.0333266025980753,0.0334334763015952
1759,25996.509193398,1,0,0,0,0,0,0.030005833832017,0.0298658989435403
1760,25996.53630489,6,0,0,0,0,0,0.0333245745913894,0.0334555161999608
1761,25996.563397826,1,0,0,0,0,0,0.030018554964865,0.0298916121583001
1762,25996.590507893,6,0,0,0,0,0,0.0333070599881929,0.0334423972128384
1763,25996.617598834,1,0,0,0,0,0,0.0300093367526563,0.0298777060319504
1764,25996.644707314,6,0,0,0,0,0,0.033327340055052,0.033429278225716
1765,25996.671796304,1,0,0,0,0,0,0.0299988279907384,0.0299018449682555
1766,25996.698912027,6,0,0,0,0,0,0.0333236527701686,0.0334570904784154
1767,25996.726019693,1,0,0,0,0,0,0.030013208401784,0.0298792803104051
1768,25996.753130452,6,0,0,0,0,0,0.0333301055187146,0.0334395110356715
1769,25996.780222939,1,0,0,0,0,0,0.0300065712889937,0.0298887259811332
1770,25996.807316283,6,0,0,0,0,0,0.0333310273399355,0.0334534171620212
1771,25996.834428059,1,0,0,0,0,0,0.0300215047927718,0.029862225627146
1772,25996.861519327,6,0,0,0,0,0,0.0333345302605748,0.0334652242504313
1773,25996.888629394,1,0,0,0,0,0,0.0300253764418994,0.0298706217789043
1774,25996.915753946,6,0,0,0,0,0,0.0333184905713317,0.0334416100736111
1775,25996.942830931,1,0,0,0,0,0,0.0300181862363767,0.0298931864367548
1776,25996.969942056,6,0,0,0,0,0,0.0333068756239487,0.0334290158459736
1777,25996.997034016,1,0,0,0,0,0,0.0300159738654466,0.029864587044828
1778,25997.024143595,6,0,0,0,0,0,0.0333195967567967,0.0334256049093218
1779,25997.051236611,1,0,0,0,0,0,0.0300023309113777,0.0298627503866309
1780,25997.078347532,6,0,0,0,0,0,0.0333041101602861,0.0334361000990197
1781,25997.105457436,1,0,0,0,0,0,0.0300065712889937,0.0298784931711777
1782,25997.132549478,6,0,0,0,0,0,0.0333214403992385,0.0334439714912931
1783,25997.159660033,1,0,0,0,0,0,0.0300144989514932,0.0298792803104051
1784,25997.186751831,6,0,0,0,0,0,0.0333223622204593,0.0334114364032296
1785,25997.213859983,1,0,0,0,0,0,0.0300008559974243,0.0298777060319504
1786,25997.240951089,6,0,0,0,0,0,0.0333114847300531,0.0334303277446858
1787,25997.268064004,1,0,0,0,0,0,0.030004727646552,0.0298774436522079
1788,25997.295175292,6,0,0,0,0,0,0.0333323178896447,0.0334206196942153
1789,25997.322266967,1,0,0,0,0,0,0.0300137614945165,0.0298572404120395
1790,25997.349377197,6,0,0,0,0,0,0.0333278931477846,0.0334408229343837
1791,25997.376468707,1,0,0,0,0,0,0.0300220578855043,0.0298512056779632
1792,25997.403579995,6,0,0,0,0,0,0.0333153563791807,0.0334295406054585
1793,25997.430670734,1,0,0,0,0,0,0.0300036214610869,0.0298750822345259
1794,25997.457780354,6,0,0,0,0,0,0.0333227309489477,0.0334578776176428
1795,25997.484871661,1,0,0,0,0,0,0.0300183706006208,0.0298756069940108
1796,25997.511981321,6,0,0,0,0,0,0.0333256807768545,0.0334434467318082
1797,25997.539073118,1,0,0,0,0,0,0.0300121022163189,0.0298658989435403
1798,25997.566184284,6,0,0,0,0,0,0.0333125909155181,0.0334518428835665
1799,25997.593278238,1,0,0,0,0,0,0.0300224266139926,0.0298756069940108
1800,25997.620387532,6,0,0,0,0,0,0.0333341615320865,0.0334437091115506
1801,25997.6474978,1,0,0,0,0,0,0.030021689157016,0.0298771812724655
1802,25997.674590289,6,0,0,0,0,0,0.0333330553466214,0.0334395110356715
1803,25997.701699054,1,0,0,0,0,0,0.030004727646552,0.0298758693737533
1804,25997.728811441,6,0,0,0,0,0,0.0333164625646458,0.0334347882003074
1805,25997.755902099,1,0,0,0,0,0,0.029997353076785,0.0298700970194194
1806,25997.783012898,6,0,0,0,0,0,0.0333125909155181,0.0334358377192772
1807,25997.810105792,1,0,0,0,0,0,0.0300038058253311,0.0298690475004496
1808,25997.837216062,6,0,0,0,0,0,0.0333334240751098,0.0334308525041707
1809,25997.864305988,1,0,0,0,0,0,0.0300025152756219,0.0298766565129806
1810,25997.891417927,6,0,0,0,0,0,0.033308166173658,0.0334334763015952
1811,25997.918510131,1,0,0,0,0,0,0.0300178175078883,0.0298614384879187
1812,25997.945621905,6,0,0,0,0,0,0.0333116690942973,0.0334573528581579
1813,25997.972711709,1,0,0,0,0,0,0.0300353321110848,0.0298748198547835
1814,25997.999821898,6,0,0,0,0,0,0.0333229153131918,0.0334481695671722
1815,25998.02691459,1,0,0,0,0,0,0.0300133927660281,0.0298540918551301
1816,25998.054026041,6,0,0,0,0,0,0.0333194123925526,0.033444496250778
1817,25998.081135904,1,0,0,0,0,0,0.0300071243817262,0.0298763941332382
1818,25998.10822595,6,0,0,0,0,0,0.0333266025980753,0.0334381991369592
1819,25998.135334918,1,0,0,0,0,0,0.0300183706006208,0.0298761317534957
1820,25998.162429279,6,0,0,0,0,0,0.033301897789356,0.0334626004530068
1821,25998.189540038,1,0,0,0,0,0,0.0300246389849227,0.0298748198547835
1822,25998.2166333,6,0,0,0,0,0,0.0333042945245303,0.0334473824279449
